Chromosome,Feature,Start,End,Strand,ID_gene,seqnames,start,end,width,Status,Gene,coverage_percentage,overlap,file
chr06,gene,17982211,17984211,+,Os06g0505700,chr06,17983701,17983800,100,hypo,Os06g0505700,100,TRUE,BGI (CHH context)
chr06,gene,18077011,18079011,-,Os06g0507300,chr06,18078401,18078500,100,hypo,Os06g0507300,100,TRUE,BGI (CHH context)
chr06,gene,18077011,18079011,-,Os06g0507300,chr06,18078601,18078700,100,hypo,Os06g0507300,100,TRUE,BGI (CHH context)
chr06,gene,18155165,18157165,-,Os06g0508950,chr06,18157101,18157200,100,hypo,Os06g0508950,65,TRUE,BGI (CHH context)
chr06,gene,18157081,18159081,-,Os06g0509100,chr06,18157101,18157200,100,hypo,Os06g0509100,100,TRUE,BGI (CHH context)
chr06,gene,18982192,18984192,+,Os06g0518300,chr06,18983001,18983100,100,hypo,Os06g0518300,100,TRUE,BGI (CHH context)
chr06,gene,18982192,18984192,+,Os06g0518300,chr06,18983801,18983900,100,hypo,Os06g0518300,100,TRUE,BGI (CHH context)
chr06,gene,19203574,19205574,-,Os06g0521500,chr06,19205201,19205300,100,hypo,Os06g0521500,100,TRUE,BGI (CHH context)
chr06,gene,19661227,19663227,+,Os06g0529800,chr06,19662201,19662300,100,hyper,Os06g0529800,100,TRUE,BGI (CHH context)
chr06,gene,19902206,19904206,-,Os06g0532500,chr06,19903201,19903300,100,hypo,Os06g0532500,100,TRUE,BGI (CHH context)
chr06,gene,20091428,20093428,+,Os06g0536333,chr06,20091901,20092000,100,hypo,Os06g0536333,100,TRUE,BGI (CHH context)
chr06,gene,20104673,20106673,-,Os06g0536850,chr06,20106001,20106100,100,hypo,Os06g0536850,100,TRUE,BGI (CHH context)
chr06,gene,20167381,20169381,+,Os06g0538200,chr06,20168801,20168900,100,hypo,Os06g0538200,100,TRUE,BGI (CHH context)
chr06,gene,20328315,20330315,-,Os06g0541600,chr06,20328401,20328500,100,hypo,Os06g0541600,100,TRUE,BGI (CHH context)
chr06,gene,20633352,20635352,-,Os06g0545900,chr06,20634801,20634900,100,hypo,Os06g0545900,100,TRUE,BGI (CHH context)
chr06,gene,20633496,20635496,+,Os06g0546000,chr06,20634801,20634900,100,hypo,Os06g0546000,100,TRUE,BGI (CHH context)
chr06,gene,20664472,20666472,+,Os06g0546400,chr06,20665501,20665600,100,hypo,Os06g0546400,100,TRUE,BGI (CHH context)
chr06,gene,20806194,20808194,-,Os06g0549600,chr06,20806901,20807000,100,hypo,Os06g0549600,100,TRUE,BGI (CHH context)
chr06,gene,20859179,20861179,+,Os06g0550442,chr06,20859201,20859300,100,hyper,Os06g0550442,100,TRUE,BGI (CHH context)
chr06,gene,21182906,21184906,-,Os06g0555900,chr06,21184701,21184800,100,hypo,Os06g0555900,100,TRUE,BGI (CHH context)
chr06,gene,21183223,21185223,+,Os06g0556000,chr06,21184701,21184800,100,hypo,Os06g0556000,100,TRUE,BGI (CHH context)
chr06,gene,21360857,21362857,+,Os06g0558900,chr06,21362401,21362500,100,hypo,Os06g0558900,100,TRUE,BGI (CHH context)
chr06,gene,21370400,21372400,+,Os06g0559400,chr06,21370401,21370500,100,hypo,Os06g0559400,100,TRUE,BGI (CHH context)
chr06,gene,21675541,21677541,+,Os06g0563900,chr06,21676201,21676300,100,hypo,Os06g0563900,100,TRUE,BGI (CHH context)
chr06,gene,21693353,21695353,+,Os06g0564300,chr06,21694301,21694400,100,hypo,Os06g0564300,100,TRUE,BGI (CHH context)
chr06,gene,21896980,21898980,-,Os06g0567666,chr06,21898401,21898500,100,hypo,Os06g0567666,100,TRUE,BGI (CHH context)
chr06,gene,21961202,21963202,+,Os06g0568101,chr06,21961301,21961400,100,hypo,Os06g0568101,100,TRUE,BGI (CHH context)
chr06,gene,21961208,21963208,-,Os06g0568200,chr06,21961301,21961400,100,hypo,Os06g0568200,100,TRUE,BGI (CHH context)
chr06,gene,22313214,22315214,-,Os06g0574700,chr06,22314701,22314800,100,hypo,Os06g0574700,100,TRUE,BGI (CHH context)
chr06,gene,22314330,22316330,+,Os06g0574550,chr06,22314701,22314800,100,hypo,Os06g0574550,100,TRUE,BGI (CHH context)
chr06,gene,22354485,22356485,-,Os06g0575500,chr06,22355301,22355400,100,hypo,Os06g0575500,100,TRUE,BGI (CHH context)
chr06,gene,22386362,22388362,+,Os06g0576600,chr06,22387701,22387900,200,hypo,Os06g0576600,100,TRUE,BGI (CHH context)
chr06,gene,22395526,22397526,+,Os06g0577350,chr06,22397101,22397200,100,hypo,Os06g0577350,100,TRUE,BGI (CHH context)
chr06,gene,22494918,22496918,+,Os06g0576800,chr06,22496201,22496300,100,hypo,Os06g0576800,100,TRUE,BGI (CHH context)
chr06,gene,22586231,22588231,-,Os06g0579400,chr06,22586701,22586800,100,hypo,Os06g0579400,100,TRUE,BGI (CHH context)
chr06,gene,22586231,22588231,-,Os06g0579400,chr06,22588101,22588200,100,hypo,Os06g0579400,100,TRUE,BGI (CHH context)
chr06,gene,22764881,22766881,+,Os06g0582400,chr06,22764901,22765000,100,hypo,Os06g0582400,100,TRUE,BGI (CHH context)
chr06,gene,23047660,23049660,-,Os06g0587900,chr06,23049501,23049600,100,hypo,Os06g0587900,100,TRUE,BGI (CHH context)
chr06,gene,23289753,23291753,+,Os06g0592400,chr06,23291601,23291700,100,hyper,Os06g0592400,100,TRUE,BGI (CHH context)
chr06,gene,23291383,23293383,-,Os06g0592500,chr06,23291601,23291700,100,hyper,Os06g0592500,100,TRUE,BGI (CHH context)
chr06,gene,23301671,23303671,+,Os06g0593100,chr06,23302301,23302500,200,hypo,Os06g0593100,100,TRUE,BGI (CHH context)
chr06,gene,23301679,23303679,-,Os06g0592950,chr06,23302301,23302500,200,hypo,Os06g0592950,100,TRUE,BGI (CHH context)
chr06,gene,23341928,23343928,+,Os06g0594100,chr06,23342101,23342200,100,hypo,Os06g0594100,100,TRUE,BGI (CHH context)
chr06,gene,23436800,23438800,+,Os06g0595800,chr06,23437301,23437400,100,hypo,Os06g0595800,100,TRUE,BGI (CHH context)
chr06,gene,23683179,23685179,+,Os06g0600100,chr06,23683401,23683500,100,hypo,Os06g0600100,100,TRUE,BGI (CHH context)
chr06,gene,23926713,23928713,+,Os06g0604400,chr06,23927201,23927300,100,hypo,Os06g0604400,100,TRUE,BGI (CHH context)
chr06,gene,24036959,24038959,-,Os06g0606000,chr06,24038301,24038400,100,hypo,Os06g0606000,100,TRUE,BGI (CHH context)
chr06,gene,24213336,24215336,+,Os06g0608401,chr06,24215001,24215100,100,hypo,Os06g0608401,100,TRUE,BGI (CHH context)
chr06,gene,24346670,24348670,+,Os06g0610800,chr06,24346901,24347000,100,hyper,Os06g0610800,100,TRUE,BGI (CHH context)
chr06,gene,24514542,24516542,+,Os06g0613400,chr06,24514601,24514700,100,hypo,Os06g0613400,100,TRUE,BGI (CHH context)
chr06,gene,24520241,24522241,-,Os06g0613500,chr06,24520501,24520600,100,hypo,Os06g0613500,100,TRUE,BGI (CHH context)
chr06,gene,25120722,25122722,+,Os06g0624100,chr06,25122401,25122500,100,hypo,Os06g0624100,100,TRUE,BGI (CHH context)
chr06,gene,25143594,25145594,+,Os06g0624700,chr06,25144001,25144100,100,hypo,Os06g0624700,100,TRUE,BGI (CHH context)
chr06,gene,25143631,25145631,-,Os06g0624750,chr06,25144001,25144100,100,hypo,Os06g0624750,100,TRUE,BGI (CHH context)
chr06,gene,25212052,25214052,+,Os06g0625500,chr06,25212401,25212500,100,hypo,Os06g0625500,100,TRUE,BGI (CHH context)
chr06,gene,25212052,25214052,+,Os06g0625500,chr06,25212901,25213000,100,hypo,Os06g0625500,100,TRUE,BGI (CHH context)
chr06,gene,25313268,25315268,-,Os06g0627001,chr06,25313801,25313900,100,hyper,Os06g0627001,100,TRUE,BGI (CHH context)
chr06,gene,25313693,25315693,+,Os06g0627100,chr06,25313801,25313900,100,hyper,Os06g0627100,100,TRUE,BGI (CHH context)
chr06,gene,25639466,25641466,-,Os06g0632700,chr06,25640401,25640500,100,hypo,Os06g0632700,100,TRUE,BGI (CHH context)
chr06,gene,25639641,25641641,+,Os06g0632800,chr06,25640401,25640500,100,hypo,Os06g0632800,100,TRUE,BGI (CHH context)
chr06,gene,25745250,25747250,-,Os06g0635200,chr06,25746801,25746900,100,hypo,Os06g0635200,100,TRUE,BGI (CHH context)
chr06,gene,25745517,25747517,+,Os06g0635250,chr06,25746801,25746900,100,hypo,Os06g0635250,100,TRUE,BGI (CHH context)
chr06,gene,25865747,25867747,+,Os06g0636600,chr06,25866801,25866900,100,hyper,Os06g0636600,100,TRUE,BGI (CHH context)
chr06,gene,25974989,25976989,-,Os06g0639200,chr06,25975001,25975100,100,hypo,Os06g0639200,100,TRUE,BGI (CHH context)
chr06,gene,26233069,26235069,-,Os06g0643700,chr06,26234601,26234700,100,hypo,Os06g0643700,100,TRUE,BGI (CHH context)
chr06,gene,26233335,26235335,+,Os06g0643750,chr06,26234601,26234700,100,hypo,Os06g0643750,100,TRUE,BGI (CHH context)
chr06,gene,26294679,26296679,+,Os06g0644500,chr06,26296201,26296300,100,hypo,Os06g0644500,100,TRUE,BGI (CHH context)
chr06,gene,26406102,26408102,+,Os06g0646500,chr06,26407501,26407600,100,hypo,Os06g0646500,100,TRUE,BGI (CHH context)
chr06,gene,26439780,26441780,+,Os06g0647000,chr06,26440001,26440100,100,hypo,Os06g0647000,100,TRUE,BGI (CHH context)
chr06,gene,26469877,26471877,-,Os06g0647700,chr06,26470201,26470300,100,hypo,Os06g0647700,100,TRUE,BGI (CHH context)
chr06,gene,26527305,26529305,+,Os06g0649500,chr06,26527601,26527800,200,hypo,Os06g0649500,100,TRUE,BGI (CHH context)
chr06,gene,26674696,26676696,+,Os06g0651900,chr06,26674701,26674800,100,hypo,Os06g0651900,100,TRUE,BGI (CHH context)
chr06,gene,26678169,26680169,+,Os06g0652000,chr06,26679201,26679300,100,hypo,Os06g0652000,100,TRUE,BGI (CHH context)
chr06,gene,26706003,26708003,+,Os06g0652400,chr06,26706201,26706300,100,hyper,Os06g0652400,100,TRUE,BGI (CHH context)
chr06,gene,26750554,26752554,+,Os06g0653100,chr06,26751601,26751800,200,hypo,Os06g0653100,100,TRUE,BGI (CHH context)
chr06,gene,26754214,26756214,-,Os06g0653200,chr06,26755501,26755600,100,hyper,Os06g0653200,100,TRUE,BGI (CHH context)
chr06,gene,26946159,26948159,+,Os06g0656566,chr06,26947901,26948000,100,hypo,Os06g0656566,100,TRUE,BGI (CHH context)
chr06,gene,26952283,26954283,+,Os06g0656700,chr06,26952201,26952500,300,hypo,Os06g0656700,72.6666666666667,TRUE,BGI (CHH context)
chr06,gene,27112925,27114925,+,Os06g0659100,chr06,27114601,27114700,100,hypo,Os06g0659100,100,TRUE,BGI (CHH context)
chr06,gene,27255416,27257416,+,Os06g0661400,chr06,27255501,27255600,100,hypo,Os06g0661400,100,TRUE,BGI (CHH context)
chr06,gene,27270157,27272157,+,Os06g0661766,chr06,27270401,27270500,100,hypo,Os06g0661766,100,TRUE,BGI (CHH context)
chr06,gene,27328003,27330003,-,Os06g0662850,chr06,27328101,27328200,100,hypo,Os06g0662850,100,TRUE,BGI (CHH context)
chr06,gene,27361816,27363816,-,Os06g0663200,chr06,27363101,27363200,100,hypo,Os06g0663200,100,TRUE,BGI (CHH context)
chr06,gene,27431420,27433420,+,Os06g0664300,chr06,27432301,27432400,100,hypo,Os06g0664300,100,TRUE,BGI (CHH context)
chr06,gene,27596569,27598569,+,Os06g0666500,chr06,27598401,27598500,100,hypo,Os06g0666500,100,TRUE,BGI (CHH context)
chr06,gene,27817964,27819964,+,Os06g0671000,chr06,27819601,27819700,100,hypo,Os06g0671000,100,TRUE,BGI (CHH context)
chr06,gene,27927735,27929735,-,Os06g0672801,chr06,27929401,27929500,100,hypo,Os06g0672801,100,TRUE,BGI (CHH context)
chr06,gene,27960695,27962695,-,Os06g0673800,chr06,27962301,27962400,100,hypo,Os06g0673800,100,TRUE,BGI (CHH context)
chr06,gene,28278349,28280349,+,Os06g0679600,chr06,28279901,28280000,100,hyper,Os06g0679600,100,TRUE,BGI (CHH context)
chr06,gene,28279923,28281923,-,Os06g0679700,chr06,28279901,28280000,100,hyper,Os06g0679700,78,TRUE,BGI (CHH context)
chr06,gene,28353127,28355127,+,Os06g0680700,chr06,28353201,28353300,100,hypo,Os06g0680700,100,TRUE,BGI (CHH context)
chr06,gene,28437493,28439493,+,Os06g0682300,chr06,28437801,28437900,100,hypo,Os06g0682300,100,TRUE,BGI (CHH context)
chr06,gene,28595031,28597031,+,Os06g0686050,chr06,28595801,28595900,100,hypo,Os06g0686050,100,TRUE,BGI (CHH context)
chr06,gene,28656265,28658265,-,Os06g0687400,chr06,28657601,28657700,100,hypo,Os06g0687400,100,TRUE,BGI (CHH context)
chr06,gene,28661550,28663550,-,Os06g0687450,chr06,28663001,28663100,100,hypo,Os06g0687450,100,TRUE,BGI (CHH context)
chr06,gene,28668224,28670224,+,Os06g0687500,chr06,28669501,28669800,300,hypo,Os06g0687500,100,TRUE,BGI (CHH context)
chr06,gene,28668224,28670224,+,Os06g0687500,chr06,28669901,28670000,100,hypo,Os06g0687500,100,TRUE,BGI (CHH context)
chr06,gene,28719049,28721049,-,Os06g0688300,chr06,28719501,28719700,200,hypo,Os06g0688300,100,TRUE,BGI (CHH context)
chr06,gene,28823831,28825831,+,Os06g0691200,chr06,28824401,28824500,100,hypo,Os06g0691200,100,TRUE,BGI (CHH context)
chr06,gene,28851373,28853373,+,Os06g0691800,chr06,28851701,28851800,100,hypo,Os06g0691800,100,TRUE,BGI (CHH context)
chr06,gene,28924197,28926197,-,Os06g0693100,chr06,28925301,28925400,100,hypo,Os06g0693100,100,TRUE,BGI (CHH context)
chr06,gene,29049003,29051003,-,Os06g0695451,chr06,29049301,29049400,100,hypo,Os06g0695451,100,TRUE,BGI (CHH context)
chr06,gene,29049012,29051012,+,Os06g0695500,chr06,29049301,29049400,100,hypo,Os06g0695500,100,TRUE,BGI (CHH context)
chr06,gene,29057705,29059705,-,Os06g0695600,chr06,29059501,29059600,100,hypo,Os06g0695600,100,TRUE,BGI (CHH context)
chr06,gene,29339909,29341909,-,Os06g0698711,chr06,29339901,29340000,100,hypo,Os06g0698711,92,TRUE,BGI (CHH context)
chr06,gene,29501817,29503817,-,Os06g0701100,chr06,29502801,29502900,100,hypo,Os06g0701100,100,TRUE,BGI (CHH context)
chr06,gene,29721508,29723508,+,Os06g0703900,chr06,29721701,29721800,100,hypo,Os06g0703900,100,TRUE,BGI (CHH context)
chr06,gene,29826537,29828537,+,Os06g0706100,chr06,29826901,29827000,100,hypo,Os06g0706100,100,TRUE,BGI (CHH context)
chr06,gene,29969111,29971111,+,Os06g0708400,chr06,29970501,29970600,100,hypo,Os06g0708400,100,TRUE,BGI (CHH context)
chr06,gene,30049761,30051761,-,Os06g0710700,chr06,30050801,30050900,100,hypo,Os06g0710700,100,TRUE,BGI (CHH context)
chr06,gene,30057823,30059823,+,Os06g0710800,chr06,30058201,30058400,200,hypo,Os06g0710800,100,TRUE,BGI (CHH context)
chr06,gene,30194103,30196103,+,Os06g0713000,chr06,30195501,30195700,200,hypo,Os06g0713000,100,TRUE,BGI (CHH context)
chr06,gene,30299723,30301723,+,Os06g0714200,chr06,30300601,30300700,100,hypo,Os06g0714200,100,TRUE,BGI (CHH context)
chr06,gene,30324450,30326450,-,Os06g0714432,chr06,30325901,30326000,100,hypo,Os06g0714432,100,TRUE,BGI (CHH context)
chr06,gene,30338446,30340446,+,Os06g0714800,chr06,30339501,30339600,100,hyper,Os06g0714800,100,TRUE,BGI (CHH context)
chr06,gene,30590631,30592631,-,Os06g0720301,chr06,30591101,30591400,300,hypo,Os06g0720301,100,TRUE,BGI (CHH context)
chr06,gene,30590631,30592631,-,Os06g0720301,chr06,30591701,30591800,100,hyper,Os06g0720301,100,TRUE,BGI (CHH context)
chr06,gene,30836067,30838067,-,Os06g0725200,chr06,30836101,30836300,200,hypo,Os06g0725200,100,TRUE,BGI (CHH context)
chr06,gene,30836067,30838067,-,Os06g0725200,chr06,30837801,30837900,100,hypo,Os06g0725200,100,TRUE,BGI (CHH context)
chr06,gene,30836440,30838440,+,Os06g0725250,chr06,30837801,30837900,100,hypo,Os06g0725250,100,TRUE,BGI (CHH context)
chr06,gene,31112762,31114762,+,Os06g0730150,chr06,31113801,31113900,100,hypo,Os06g0730150,100,TRUE,BGI (CHH context)
chr06,gene,31160245,31162245,-,Os06g0731100,chr06,31160801,31160900,100,hyper,Os06g0731100,100,TRUE,BGI (CHH context)
chr07,gene,9648,11648,-,Os07g0100200,chr07,9601,9800,200,hypo,Os07g0100200,76.5,TRUE,BGI (CHH context)
chr07,gene,107286,109286,+,Os07g0101800,chr07,107501,107600,100,hypo,Os07g0101800,100,TRUE,BGI (CHH context)
chr07,gene,381519,383519,+,Os07g0106900,chr07,382801,382900,100,hypo,Os07g0106900,100,TRUE,BGI (CHH context)
chr07,gene,382232,384232,-,Os07g0107000,chr07,382801,382900,100,hypo,Os07g0107000,100,TRUE,BGI (CHH context)
chr07,gene,382351,384351,+,Os07g0107100,chr07,382801,382900,100,hypo,Os07g0107100,100,TRUE,BGI (CHH context)
chr07,gene,581534,583534,+,Os07g0110500,chr07,583101,583200,100,hypo,Os07g0110500,100,TRUE,BGI (CHH context)
chr07,gene,628682,630682,-,Os07g0111400,chr07,629501,629600,100,hypo,Os07g0111400,100,TRUE,BGI (CHH context)
chr07,gene,687982,689982,-,Os07g0112300,chr07,689501,689600,100,hypo,Os07g0112300,100,TRUE,BGI (CHH context)
chr07,gene,688060,690060,+,Os07g0112351,chr07,689501,689600,100,hypo,Os07g0112351,100,TRUE,BGI (CHH context)
chr07,gene,917575,919575,-,Os07g0116800,chr07,919501,919600,100,hyper,Os07g0116800,75,TRUE,BGI (CHH context)
chr07,gene,948862,950862,-,Os07g0117400,chr07,949901,950000,100,hypo,Os07g0117400,100,TRUE,BGI (CHH context)
chr07,gene,948862,950862,-,Os07g0117400,chr07,950201,950300,100,hypo,Os07g0117400,100,TRUE,BGI (CHH context)
chr07,gene,1192474,1194474,+,Os07g0123100,chr07,1192601,1192700,100,hypo,Os07g0123100,100,TRUE,BGI (CHH context)
chr07,gene,1279407,1281407,+,Os07g0124600,chr07,1280701,1280800,100,hypo,Os07g0124600,100,TRUE,BGI (CHH context)
chr07,gene,1505790,1507790,+,Os07g0129100,chr07,1506901,1507000,100,hypo,Os07g0129100,100,TRUE,BGI (CHH context)
chr07,gene,2060181,2062181,-,Os07g0139000,chr07,2061001,2061100,100,hypo,Os07g0139000,100,TRUE,BGI (CHH context)
chr07,gene,2611935,2613935,+,Os07g0150200,chr07,2611901,2612000,100,hypo,Os07g0150200,66,TRUE,BGI (CHH context)
chr07,gene,2713649,2715649,-,Os07g0151650,chr07,2714601,2714700,100,hypo,Os07g0151650,100,TRUE,BGI (CHH context)
chr07,gene,2713649,2715649,-,Os07g0151650,chr07,2715301,2715400,100,hyper,Os07g0151650,100,TRUE,BGI (CHH context)
chr07,gene,2789348,2791348,+,Os07g0152700,chr07,2790901,2791100,200,hypo,Os07g0152700,100,TRUE,BGI (CHH context)
chr07,gene,2938398,2940398,-,Os07g0154800,chr07,2939401,2939500,100,hypo,Os07g0154800,100,TRUE,BGI (CHH context)
chr07,gene,3196843,3198843,+,Os07g0159800,chr07,3197801,3197900,100,hypo,Os07g0159800,100,TRUE,BGI (CHH context)
chr07,gene,3349308,3351308,-,Os07g0162700,chr07,3350301,3350400,100,hypo,Os07g0162700,100,TRUE,BGI (CHH context)
chr07,gene,3358001,3360001,-,Os07g0162900,chr07,3359801,3359900,100,hypo,Os07g0162900,100,TRUE,BGI (CHH context)
chr07,gene,3434026,3436026,-,Os07g0164100,chr07,3435401,3435500,100,hypo,Os07g0164100,100,TRUE,BGI (CHH context)
chr07,gene,3463226,3465226,-,Os07g0164700,chr07,3464201,3464300,100,hypo,Os07g0164700,100,TRUE,BGI (CHH context)
chr07,gene,3503469,3505469,+,Os07g0165300,chr07,3504501,3504600,100,hypo,Os07g0165300,100,TRUE,BGI (CHH context)
chr07,gene,3581172,3583172,+,Os07g0166700,chr07,3581701,3581900,200,hypo,Os07g0166700,100,TRUE,BGI (CHH context)
chr07,gene,3614170,3616170,+,Os07g0167300,chr07,3614801,3614900,100,hyper,Os07g0167300,100,TRUE,BGI (CHH context)
chr07,gene,3643846,3645846,-,Os07g0168000,chr07,3644501,3644600,100,hypo,Os07g0168000,100,TRUE,BGI (CHH context)
chr07,gene,3709848,3711848,+,Os07g0170000,chr07,3710401,3710500,100,hypo,Os07g0170000,100,TRUE,BGI (CHH context)
chr07,gene,4066003,4068003,-,Os07g0176900,chr07,4067801,4068000,200,hypo,Os07g0176900,100,TRUE,BGI (CHH context)
chr07,gene,4075504,4077504,+,Os07g0177100,chr07,4076801,4076900,100,hypo,Os07g0177100,100,TRUE,BGI (CHH context)
chr07,gene,4616666,4618666,+,Os07g0186500,chr07,4617101,4617300,200,hypo,Os07g0186500,100,TRUE,BGI (CHH context)
chr07,gene,4938554,4940554,+,Os07g0191600,chr07,4939301,4939400,100,hypo,Os07g0191600,100,TRUE,BGI (CHH context)
chr07,gene,4939012,4941012,-,Os07g0191625,chr07,4939301,4939400,100,hypo,Os07g0191625,100,TRUE,BGI (CHH context)
chr07,gene,4967408,4969408,+,Os07g0192000,chr07,4967501,4967600,100,hypo,Os07g0192000,100,TRUE,BGI (CHH context)
chr07,gene,5143085,5145085,-,Os07g0195100,chr07,5143701,5143800,100,hypo,Os07g0195100,100,TRUE,BGI (CHH context)
chr07,gene,5261397,5263397,-,Os07g0197300,chr07,5262901,5263000,100,hypo,Os07g0197300,100,TRUE,BGI (CHH context)
chr07,gene,5311828,5313828,+,Os07g0198300,chr07,5313501,5313600,100,hyper,Os07g0198300,100,TRUE,BGI (CHH context)
chr07,gene,5438357,5440357,+,Os07g0200700,chr07,5439001,5439100,100,hypo,Os07g0200700,100,TRUE,BGI (CHH context)
chr07,gene,5461119,5463119,+,Os07g0201300,chr07,5461401,5461500,100,hyper,Os07g0201300,100,TRUE,BGI (CHH context)
chr07,gene,5590562,5592562,-,Os07g0203950,chr07,5590701,5590800,100,hypo,Os07g0203950,100,TRUE,BGI (CHH context)
chr07,gene,5610134,5612134,+,Os07g0204400,chr07,5610101,5610300,200,hypo,Os07g0204400,83.5,TRUE,BGI (CHH context)
chr07,gene,5610134,5612134,+,Os07g0204400,chr07,5610701,5610800,100,hypo,Os07g0204400,100,TRUE,BGI (CHH context)
chr07,gene,5680013,5682013,+,Os07g0205500,chr07,5681001,5681100,100,hypo,Os07g0205500,100,TRUE,BGI (CHH context)
chr07,gene,5680196,5682196,-,Os07g0205600,chr07,5681001,5681100,100,hypo,Os07g0205600,100,TRUE,BGI (CHH context)
chr07,gene,5785338,5787338,-,Os07g0207301,chr07,5785701,5785800,100,hypo,Os07g0207301,100,TRUE,BGI (CHH context)
chr07,gene,5785547,5787547,+,Os07g0207400,chr07,5785701,5785800,100,hypo,Os07g0207400,100,TRUE,BGI (CHH context)
chr07,gene,6087992,6089992,+,Os07g0211700,chr07,6089001,6089100,100,hypo,Os07g0211700,100,TRUE,BGI (CHH context)
chr07,gene,6115890,6117890,-,Os07g0211900,chr07,6115901,6116100,200,hypo,Os07g0211900,100,TRUE,BGI (CHH context)
chr07,gene,6256917,6258917,-,Os07g0214300,chr07,6258801,6258900,100,hypo,Os07g0214300,100,TRUE,BGI (CHH context)
chr07,gene,6743692,6745692,-,Os07g0222000,chr07,6745401,6745500,100,hypo,Os07g0222000,100,TRUE,BGI (CHH context)
chr07,gene,6820700,6822700,+,Os07g0223400,chr07,6822401,6822500,100,hypo,Os07g0223400,100,TRUE,BGI (CHH context)
chr07,gene,7104967,7106967,+,Os07g0227200,chr07,7106401,7106500,100,hypo,Os07g0227200,100,TRUE,BGI (CHH context)
chr07,gene,7150849,7152849,+,Os07g0227750,chr07,7151701,7151800,100,hypo,Os07g0227750,100,TRUE,BGI (CHH context)
chr07,gene,7150964,7152964,-,Os07g0227800,chr07,7151701,7151800,100,hypo,Os07g0227800,100,TRUE,BGI (CHH context)
chr07,gene,7345805,7347805,+,Os07g0232200,chr07,7346201,7346400,200,hypo,Os07g0232200,100,TRUE,BGI (CHH context)
chr07,gene,7619498,7621498,+,Os07g0236800,chr07,7620001,7620100,100,hypo,Os07g0236800,100,TRUE,BGI (CHH context)
chr07,gene,7619498,7621498,+,Os07g0236800,chr07,7620301,7620400,100,hypo,Os07g0236800,100,TRUE,BGI (CHH context)
chr07,gene,7747266,7749266,-,Os07g0239500,chr07,7748001,7748100,100,hypo,Os07g0239500,100,TRUE,BGI (CHH context)
